time;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
08/03/1951;5.0;-1.2;7.0;0.6;0.0;;;;;
09/03/1951;3.1;2.0;3.8;1.1;0.0;;;;;
10/03/1951;4.0;0.6;10.0;0.0;0.0;;;;;
11/03/1951;3.8;-2.2;8.6;1.8;0.0;;;;;
12/03/1951;6.8;3.7;12.8;0.6;0.0;;;;;
13/03/1951;10.7;-1.2;14.4;5.7;0.0;;;;;
14/03/1951;8.8;4.4;12.2;4.0;0.0;;;;;
15/03/1951;8.1;5.6;12.6;0.3;0.0;;;;;
16/03/1951;8.9;0.7;13.7;4.5;0.0;;;;;
17/03/1951;16.5;9.8;18.9;4.3;0.0;;;;;
18/03/1951;10.6;11.8;13.7;0.3;0.0;;;;;
19/03/1951;9.1;7.6;11.6;4.7;0.0;;;;;
20/03/1951;4.6;4.8;7.2;1.9;0.0;;;;;
21/03/1951;1.3;-1.0;7.0;0.0;0.0;;;;;
22/03/1951;5.3;-1.2;10.3;1.1;0.0;;;;;
23/03/1951;15.5;4.9;18.8;0.6;0.0;;;;;
24/03/1951;4.1;4.0;9.4;3.5;0.0;;;;;
25/03/1951;0.9;0.8;5.5;0.0;0.0;;;;;
26/03/1951;3.9;-2.1;7.2;0.0;0.0;;;;;
27/03/1951;6.5;4.4;9.9;2.3;0.0;;;;;
28/03/1951;2.9;1.2;8.6;0.0;0.0;;;;;
29/03/1951;2.4;-2.4;7.0;0.0;0.0;;;;;
30/03/1951;5.1;-2.9;9.0;0.5;0.0;;;;;
31/03/1951;4.7;0.0;9.8;0.7;0.0;;;;;
01/04/1951;9.2;0.4;12.0;1.6;0.0;;;;;
02/04/1951;8.0;6.0;10.4;0.5;0.0;;;;;
03/04/1951;5.5;1.4;10.7;0.0;0.0;;;;;
04/04/1951;7.5;-2.2;14.6;0.2;0.0;;;;;
05/04/1951;8.2;6.6;12.6;0.4;0.0;;;;;
06/04/1951;12.2;-1.0;18.3;0.0;0.0;;;;;
07/04/1951;12.4;8.8;19.8;2.8;0.0;;;;;
08/04/1951;7.8;2.0;11.4;0.9;0.0;;;;;
09/04/1951;8.2;4.0;13.5;3.2;0.0;;;;;
10/04/1951;7.1;3.8;11.2;0.5;0.0;;;;;
11/04/1951;3.7;2.0;11.0;0.0;0.0;;;;;
12/04/1951;5.6;-0.5;12.4;0.0;0.0;;;;;
13/04/1951;9.8;0.5;13.0;1.0;0.0;;;;;
14/04/1951;7.4;5.0;10.7;0.0;0.0;;;;;
15/04/1951;5.3;0.1;11.8;0.0;0.0;;;;;
16/04/1951;12.3;-1.8;21.0;0.0;0.0;;;;;
17/04/1951;13.5;5.6;18.7;0.0;0.0;;;;;
18/04/1951;10.9;5.4;15.8;0.0;0.0;;;;;
19/04/1951;14.7;9.9;20.9;0.0;0.0;;;;;
20/04/1951;11.7;8.0;16.7;0.0;0.0;;;;;
21/04/1951;10.0;3.6;15.8;0.0;0.0;;;;;
22/04/1951;11.4;1.7;15.2;0.0;0.0;;;;;
23/04/1951;14.6;-1.2;19.0;0.0;0.0;;;;;
24/04/1951;14.2;0.0;20.9;0.0;0.0;;;;;
25/04/1951;15.4;2.6;24.2;0.0;0.0;;;;;
26/04/1951;14.0;6.2;19.0;3.5;0.0;;;;;
27/04/1951;12.2;9.6;16.8;5.9;0.0;;;;;
28/04/1951;7.9;7.4;11.2;0.0;0.0;;;;;
29/04/1951;5.2;2.0;9.8;0.0;0.0;;;;;
30/04/1951;6.1;0.4;11.7;0.0;0.0;;;;;
01/05/1951;11.7;-1.4;19.8;0.0;0.0;;;;;
02/05/1951;13.8;2.2;21.9;0.0;0.0;;;;;
03/05/1951;13.9;5.6;22.4;0.0;0.0;;;;;
04/05/1951;12.5;5.2;17.0;2.0;0.0;;;;;
05/05/1951;12.3;5.3;19.3;0.0;0.0;;;;;
06/05/1951;14.6;3.0;23.0;0.0;0.0;;;;;
07/05/1951;11.5;10.3;15.0;2.7;0.0;;;;;
08/05/1951;13.9;8.0;19.0;2.0;0.0;;;;;
09/05/1951;11.9;9.6;15.3;0.0;0.0;;;;;
10/05/1951;11.5;9.6;16.0;0.0;0.0;;;;;
11/05/1951;11.2;8.4;15.2;0.0;0.0;;;;;
12/05/1951;11.2;6.6;15.6;0.0;0.0;;;;;
13/05/1951;13.0;2.2;19.2;1.6;0.0;;;;;
14/05/1951;8.4;7.8;11.8;0.7;0.0;;;;;
15/05/1951;8.5;6.4;13.0;2.4;0.0;;;;;
16/05/1951;8.6;7.2;11.8;8.0;0.0;;;;;
17/05/1951;10.8;7.2;14.8;2.0;0.0;;;;;
18/05/1951;12.5;8.2;17.6;0.0;0.0;;;;;
19/05/1951;15.0;4.7;22.4;0.0;0.0;;;;;
20/05/1951;13.0;8.6;18.0;0.6;0.0;;;;;
21/05/1951;14.9;10.8;22.3;0.0;0.0;;;;;
22/05/1951;14.8;5.4;21.4;2.7;0.0;;;;;
23/05/1951;17.5;6.9;25.4;0.0;0.0;;;;;
24/05/1951;21.0;9.4;28.2;0.0;0.0;;;;;
25/05/1951;20.6;12.6;26.0;0.0;0.0;;;;;
26/05/1951;18.0;13.4;24.2;17.0;0.0;;;;;
27/05/1951;12.2;11.2;14.0;6.3;0.0;;;;;
28/05/1951;14.4;7.8;20.0;0.0;0.0;;;;;
29/05/1951;14.4;7.4;20.0;0.0;0.0;;;;;
30/05/1951;13.8;8.0;17.0;0.0;0.0;;;;;
31/05/1951;16.4;9.2;21.2;15.0;0.0;;;;;
01/06/1951;13.2;11.8;15.6;10.0;0.0;;;;;
02/06/1951;13.3;11.2;17.8;5.2;0.0;;;;;
03/06/1951;14.3;11.2;19.8;0.0;0.0;;;;;
04/06/1951;15.4;8.6;21.4;0.3;0.0;;;;;
05/06/1951;15.4;9.9;22.6;3.2;0.0;;;;;
06/06/1951;16.0;11.8;21.0;2.5;0.0;;;;;
07/06/1951;17.2;9.8;22.8;0.0;0.0;;;;;
08/06/1951;16.3;11.4;20.6;26.1;0.0;;;;;
09/06/1951;16.5;13.8;22.8;6.1;0.0;;;;;
10/06/1951;15.0;12.8;20.2;0.2;0.0;;;;;
11/06/1951;17.1;12.2;21.8;0.0;0.0;;;;;
12/06/1951;18.9;9.2;26.0;10.1;0.0;;;;;
13/06/1951;18.2;13.4;22.8;0.0;0.0;;;;;
14/06/1951;20.9;9.8;29.0;0.0;0.0;;;;;
15/06/1951;21.4;12.6;27.7;0.0;0.0;;;;;
16/06/1951;19.7;15.8;24.2;1.3;0.0;;;;;
17/06/1951;19.9;13.0;23.6;2.3;0.0;;;;;
18/06/1951;18.3;14.4;25.4;10.4;0.0;;;;;
19/06/1951;14.6;10.6;19.2;0.0;0.0;;;;;
20/06/1951;17.5;10.2;22.4;0.0;0.0;;;;;
21/06/1951;20.6;11.2;27.6;0.8;0.0;;;;;
22/06/1951;19.4;15.2;25.4;8.7;0.0;;;;;
23/06/1951;16.4;15.8;21.8;5.2;0.0;;;;;
24/06/1951;14.7;14.0;18.5;1.7;0.0;;;;;
25/06/1951;14.7;11.8;20.4;1.9;0.0;;;;;
26/06/1951;13.8;11.4;18.6;1.0;0.0;;;;;
27/06/1951;15.4;11.7;20.0;7.2;0.0;;;;;
28/06/1951;15.5;13.8;21.0;5.5;0.0;;;;;
29/06/1951;14.6;10.8;20.3;0.1;0.0;;;;;
30/06/1951;16.0;10.0;21.4;0.0;0.0;;;;;
01/07/1951;15.1;9.6;22.3;0.0;0.0;;;;;
02/07/1951;18.4;8.9;25.8;0.0;0.0;;;;;
03/07/1951;20.9;11.2;27.9;0.0;0.0;;;;;
04/07/1951;22.6;13.2;28.6;0.0;0.0;;;;;
05/07/1951;16.0;13.4;19.7;0.0;0.0;;;;;
06/07/1951;16.2;7.3;23.1;0.0;0.0;;;;;
07/07/1951;19.9;9.0;28.1;0.0;0.0;;;;;
08/07/1951;21.8;12.2;27.7;8.5;0.0;;;;;
09/07/1951;17.0;16.5;21.0;11.6;0.0;;;;;
10/07/1951;21.0;13.4;27.8;0.0;0.0;;;;;
11/07/1951;20.8;14.2;28.0;4.2;0.0;;;;;
12/07/1951;19.0;14.8;24.2;0.0;0.0;;;;;
13/07/1951;19.3;11.4;25.6;19.6;0.0;;;;;
14/07/1951;20.0;14.2;24.8;1.3;0.0;;;;;
15/07/1951;17.4;17.0;23.8;0.2;0.0;;;;;
16/07/1951;13.1;12.0;14.6;1.0;0.0;;;;;
17/07/1951;16.5;11.2;22.4;0.0;0.0;;;;;
18/07/1951;19.0;10.4;26.0;0.0;0.0;;;;;
19/07/1951;18.6;15.8;24.6;0.0;0.0;;;;;
20/07/1951;19.2;10.4;26.2;0.0;0.0;;;;;
21/07/1951;18.8;16.0;24.8;0.0;0.0;;;;;
22/07/1951;21.4;11.2;28.8;7.3;0.0;;;;;
23/07/1951;17.6;15.4;23.8;5.6;0.0;;;;;
24/07/1951;15.6;14.2;18.4;0.9;0.0;;;;;
25/07/1951;13.9;12.4;16.0;1.7;0.0;;;;;
26/07/1951;16.1;13.0;20.6;0.0;0.0;;;;;
27/07/1951;18.2;10.8;24.4;0.0;0.0;;;;;
28/07/1951;20.4;11.0;27.4;0.0;0.0;;;;;
29/07/1951;21.9;12.8;29.2;0.0;0.0;;;;;
30/07/1951;22.2;14.8;28.6;0.0;0.0;;;;;
31/07/1951;25.3;16.0;32.6;0.3;0.0;;;;;
01/08/1951;22.3;18.8;29.4;0.0;0.0;;;;;
02/08/1951;22.4;15.8;28.0;0.0;0.0;;;;;
03/08/1951;21.6;15.6;29.8;19.7;0.0;;;;;
04/08/1951;19.5;17.3;24.2;1.2;0.0;;;;;
05/08/1951;18.4;14.6;23.6;2.1;0.0;;;;;
06/08/1951;21.6;11.7;28.8;9.6;0.0;;;;;
07/08/1951;19.3;16.9;23.5;10.8;0.0;;;;;
08/08/1951;17.0;16.0;19.2;7.4;0.0;;;;;
09/08/1951;15.9;13.8;18.8;0.0;0.0;;;;;
10/08/1951;16.1;13.6;21.8;8.8;0.0;;;;;
11/08/1951;17.4;12.4;23.0;0.0;0.0;;;;;
12/08/1951;19.6;12.0;25.8;0.0;0.0;;;;;
13/08/1951;17.9;14.2;21.2;1.4;0.0;;;;;
14/08/1951;16.0;9.4;20.5;0.0;0.0;;;;;
15/08/1951;15.8;7.8;22.6;0.0;0.0;;;;;
16/08/1951;17.0;11.8;23.6;0.0;0.0;;;;;
17/08/1951;16.3;10.8;22.8;0.0;0.0;;;;;
18/08/1951;17.9;11.2;26.2;0.0;0.0;;;;;
19/08/1951;19.4;9.6;27.2;0.1;0.0;;;;;
20/08/1951;15.7;14.6;16.4;21.5;0.0;;;;;
21/08/1951;14.1;13.9;18.4;3.6;0.0;;;;;
22/08/1951;17.0;11.6;21.6;0.0;0.0;;;;;
23/08/1951;17.2;13.4;24.6;0.0;0.0;;;;;
24/08/1951;18.4;9.8;25.0;0.0;0.0;;;;;
25/08/1951;17.6;12.0;21.8;2.6;0.0;;;;;
26/08/1951;19.0;14.4;23.8;0.0;0.0;;;;;
27/08/1951;16.3;14.4;21.6;0.0;0.0;;;;;
28/08/1951;20.8;14.0;26.5;0.0;0.0;;;;;
29/08/1951;21.8;11.8;29.6;0.0;0.0;;;;;
30/08/1951;20.4;12.8;30.6;0.9;0.0;;;;;
31/08/1951;16.6;15.8;18.8;3.5;0.0;;;;;
01/09/1951;15.9;11.8;21.8;4.1;0.0;;;;;
02/09/1951;17.8;13.6;22.4;10.3;0.0;;;;;
03/09/1951;15.5;15.5;18.3;1.6;0.0;;;;;
04/09/1951;16.5;9.3;24.0;0.0;0.0;;;;;
05/09/1951;18.4;9.8;24.8;0.0;0.0;;;;;
06/09/1951;19.9;11.8;28.0;0.0;0.0;;;;;
07/09/1951;20.7;12.2;28.0;0.0;0.0;;;;;
08/09/1951;19.6;16.8;23.3;25.2;0.0;;;;;
09/09/1951;19.3;16.4;23.4;0.0;0.0;;;;;
10/09/1951;19.6;16.1;24.8;0.0;0.0;;;;;
11/09/1951;20.9;14.8;28.7;0.0;0.0;;;;;
12/09/1951;21.4;15.0;28.4;0.0;0.0;;;;;
13/09/1951;22.0;15.2;28.6;3.5;0.0;;;;;
14/09/1951;15.8;14.0;19.1;0.7;0.0;;;;;
15/09/1951;16.2;7.0;22.0;0.2;0.0;;;;;
16/09/1951;17.1;14.2;22.4;0.0;0.0;;;;;
17/09/1951;13.0;12.0;17.0;0.1;0.0;;;;;
18/09/1951;12.9;5.2;18.6;0.0;0.0;;;;;
19/09/1951;13.4;10.7;15.8;0.0;0.0;;;;;
20/09/1951;11.6;9.4;16.0;0.0;0.0;;;;;
21/09/1951;11.2;4.7;17.4;0.0;0.0;;;;;
22/09/1951;12.5;1.8;20.0;0.0;0.0;;;;;
23/09/1951;14.8;6.8;17.2;15.6;0.0;;;;;
24/09/1951;13.4;11.2;19.1;0.0;0.0;;;;;
25/09/1951;14.3;4.8;20.6;0.3;0.0;;;;;
26/09/1951;14.5;10.0;18.2;3.4;0.0;;;;;
27/09/1951;13.2;9.4;19.6;0.0;0.0;;;;;
28/09/1951;13.1;7.2;17.2;7.8;0.0;;;;;
29/09/1951;12.6;11.9;17.5;0.0;0.0;;;;;
30/09/1951;14.0;12.2;16.2;0.0;0.0;;;;;
01/10/1951;13.9;12.6;17.1;0.0;0.0;;;;;
02/10/1951;14.7;12.4;15.2;0.0;0.0;;;;;
03/10/1951;13.4;9.5;18.8;0.0;0.0;;;;;
04/10/1951;11.7;4.8;18.0;0.0;0.0;;;;;
05/10/1951;11.2;7.2;16.0;0.0;0.0;;;;;
06/10/1951;10.0;4.4;17.2;0.0;0.0;;;;;
07/10/1951;8.4;4.9;14.0;0.0;0.0;;;;;
08/10/1951;8.2;-0.6;13.8;0.0;0.0;;;;;
09/10/1951;7.6;1.8;16.4;0.0;0.0;;;;;
10/10/1951;5.6;-0.2;13.0;0.0;0.0;;;;;
11/10/1951;4.8;-1.4;11.4;0.0;0.0;;;;;
12/10/1951;6.1;-2.6;13.6;0.0;0.0;;;;;
13/10/1951;9.7;-1.1;15.8;0.0;0.0;;;;;
14/10/1951;7.0;2.5;16.0;0.0;0.0;;;;;
15/10/1951;5.8;1.9;13.4;0.0;0.0;;;;;
16/10/1951;5.5;-0.1;13.6;0.0;0.0;;;;;
17/10/1951;7.9;-2.0;14.8;0.0;0.0;;;;;
18/10/1951;6.4;3.4;10.8;0.0;0.0;;;;;
19/10/1951;8.7;2.8;14.3;0.0;0.0;;;;;
20/10/1951;11.1;5.4;15.4;0.0;0.0;;;;;
21/10/1951;10.6;5.4;16.0;1.3;0.0;;;;;
22/10/1951;7.6;5.0;9.3;9.2;0.0;;;;;
23/10/1951;5.0;5.0;7.4;2.6;0.0;;;;;
24/10/1951;6.9;5.6;9.0;0.0;0.0;;;;;
25/10/1951;10.0;7.6;11.2;0.0;0.0;;;;;
26/10/1951;10.0;8.2;12.0;0.0;0.0;;;;;
27/10/1951;6.6;5.6;12.1;0.0;0.0;;;;;
28/10/1951;9.6;1.2;16.2;0.0;0.0;;;;;
29/10/1951;9.8;3.9;17.3;2.0;0.0;;;;;
30/10/1951;10.8;3.0;16.8;0.8;0.0;;;;;
31/10/1951;11.2;8.9;13.4;5.9;0.0;;;;;
01/11/1951;6.8;4.8;8.6;6.1;0.0;;;;;
02/11/1951;7.4;6.2;12.9;0.8;0.0;;;;;
03/11/1951;7.7;6.6;10.9;0.0;0.0;;;;;
04/11/1951;7.0;2.3;12.5;0.0;0.0;;;;;
05/11/1951;6.8;0.1;10.1;0.0;0.0;;;;;
06/11/1951;6.8;0.6;7.9;4.2;0.0;;;;;
07/11/1951;11.0;7.0;14.4;4.1;0.0;;;;;
08/11/1951;7.4;3.2;8.8;6.2;0.0;;;;;
09/11/1951;13.0;4.3;16.6;0.0;0.0;;;;;
10/11/1951;8.9;4.2;11.4;2.9;0.0;;;;;
11/11/1951;10.8;7.2;15.0;14.7;0.0;;;;;
12/11/1951;9.4;8.0;10.6;7.1;0.0;;;;;
13/11/1951;9.9;7.8;11.2;1.3;0.0;;;;;
14/11/1951;7.7;7.0;10.0;2.5;0.0;;;;;
15/11/1951;6.3;3.8;11.6;0.0;0.0;;;;;
16/11/1951;5.9;1.6;12.0;0.0;0.0;;;;;
17/11/1951;9.8;2.0;11.6;0.2;0.0;;;;;
18/11/1951;9.9;6.6;12.0;0.0;0.0;;;;;
19/11/1951;6.7;5.6;9.0;5.1;0.0;;;;;
20/11/1951;7.2;3.8;8.4;10.4;0.0;;;;;
21/11/1951;9.2;6.0;11.4;1.0;0.0;;;;;
22/11/1951;6.0;5.4;8.9;0.0;0.0;;;;;
23/11/1951;7.6;3.6;8.6;1.6;0.0;;;;;
24/11/1951;12.2;6.8;14.2;1.3;0.0;;;;;
25/11/1951;10.4;10.5;13.0;1.9;0.0;;;;;
26/11/1951;4.4;3.8;8.5;0.0;0.0;;;;;
27/11/1951;1.5;-2.4;8.0;0.0;0.0;;;;;
28/11/1951;2.5;-3.7;5.2;1.8;0.0;;;;;
29/11/1951;4.3;2.2;7.2;0.0;0.0;;;;;
30/11/1951;4.8;3.0;5.8;0.0;0.0;;;;;
01/12/1951;1.6;-0.4;3.1;0.0;0.0;;;;;
02/12/1951;3.8;2.0;6.0;7.7;0.0;;;;;
03/12/1951;1.9;1.2;4.6;0.3;0.0;;;;;
04/12/1951;4.2;-2.8;5.9;0.3;0.0;;;;;
05/12/1951;5.3;4.6;11.0;0.0;0.0;;;;;
06/12/1951;7.7;-3.0;10.9;1.1;0.0;;;;;
07/12/1951;2.8;1.0;8.4;0.0;0.0;;;;;
08/12/1951;3.8;-3.0;6.4;0.0;0.0;;;;;
09/12/1951;8.1;0.8;10.1;4.2;0.0;;;;;
10/12/1951;3.6;2.0;6.4;0.9;0.0;;;;;
11/12/1951;0.7;-1.8;5.9;0.0;0.0;;;;;
12/12/1951;-1.6;-5.0;1.8;0.0;0.0;;;;;
13/12/1951;-1.5;-5.4;-0.4;0.0;0.0;;;;;
14/12/1951;-3.9;-5.2;-2.6;0.0;0.0;;;;;
15/12/1951;-0.2;-4.6;-0.4;0.0;0.0;;;;;
16/12/1951;2.8;-3.8;6.0;0.0;0.0;;;;;
17/12/1951;1.2;-2.2;3.6;0.0;0.0;;;;;
18/12/1951;-0.9;-0.4;2.3;0.0;0.0;;;;;
19/12/1951;1.0;-3.2;0.0;0.0;0.0;;;;;
20/12/1951;-2.6;-3.3;-0.8;0.0;0.0;;;;;
21/12/1951;-2.5;-3.7;-1.2;0.0;0.0;;;;;
22/12/1951;-3.0;-2.7;-1.8;0.0;0.0;;;;;
23/12/1951;-2.7;-3.5;-1.6;0.0;0.0;;;;;
24/12/1951;0.5;-3.8;4.0;0.0;0.0;;;;;
25/12/1951;9.6;-2.7;9.5;1.0;0.0;;;;;
26/12/1951;6.0;4.3;7.4;1.9;0.0;;;;;
27/12/1951;4.7;0.3;5.7;0.1;0.0;;;;;
28/12/1951;4.6;2.6;6.9;0.0;0.0;;;;;
29/12/1951;0.5;-3.4;4.0;0.0;0.0;;;;;
30/12/1951;4.0;-2.4;4.6;0.5;0.0;;;;;
31/12/1951;7.2;3.0;10.2;8.1;0.0;;;;;
01/01/1952;4.8;2.2;8.8;2.2;0.0;;;;;
02/01/1952;5.8;1.6;8.8;2.0;0.0;;;;;
03/01/1952;4.0;2.8;5.2;0.7;0.0;;;;;
04/01/1952;2.1;0.2;3.4;1.8;0.0;;;;;
05/01/1952;3.6;1.6;5.0;0.7;0.0;;;;;
06/01/1952;2.7;1.1;4.0;0.0;0.0;;;;;
07/01/1952;0.3;-1.8;2.2;0.0;0.0;;;;;
08/01/1952;-1.6;-1.8;1.2;0.0;0.0;;;;;
09/01/1952;5.0;-2.2;10.0;0.6;0.0;;;;;
10/01/1952;5.1;3.8;10.2;2.1;0.0;;;;;
11/01/1952;7.1;4.2;11.0;9.5;0.0;;;;;
12/01/1952;2.6;1.2;4.4;0.4;0.0;;;;;
13/01/1952;1.2;0.0;4.2;0.0;0.0;;;;;
14/01/1952;2.6;-2.2;3.4;0.0;0.0;;;;;
15/01/1952;7.2;1.2;7.8;1.5;0.0;;;;;
16/01/1952;7.9;6.0;10.9;4.1;0.0;;;;;
17/01/1952;4.8;2.0;8.2;5.4;0.0;;;;;
18/01/1952;1.5;0.6;4.0;0.9;0.0;;;;;
19/01/1952;1.2;0.4;3.4;0.4;0.0;;;;;
20/01/1952;-1.6;-1.0;1.6;0.0;60.0;;;;;
21/01/1952;-2.0;-4.0;0.5;0.0;80.0;;;;;
22/01/1952;-0.4;-0.2;1.8;0.0;80.0;;;;;
23/01/1952;-3.9;-3.0;1.6;0.0;80.0;;;;;
24/01/1952;-4.7;-4.6;-3.3;0.0;60.0;;;;;
25/01/1952;-4.3;-4.8;-2.8;2.3;40.0;;;;;
26/01/1952;-3.5;-5.2;-0.6;0.4;70.0;;;;;
27/01/1952;-1.0;-7.1;1.0;0.0;100.0;;;;;
28/01/1952;-4.0;-5.8;1.6;0.0;100.0;;;;;
29/01/1952;1.0;-6.4;3.2;0.0;120.0;;;;;
30/01/1952;0.8;-0.1;2.4;0.0;80.0;;;;;
31/01/1952;3.8;0.0;5.1;2.5;40.0;;;;;
01/02/1952;2.4;1.1;4.8;1.9;0.0;;;;;
02/02/1952;2.1;0.9;4.2;0.4;0.0;;;;;
03/02/1952;2.1;0.4;5.0;1.3;0.0;;;;;
04/02/1952;1.0;0.4;3.2;0.4;0.0;;;;;
05/02/1952;-0.1;0.1;4.4;1.4;10.0;;;;;
06/02/1952;-1.4;-1.4;-0.4;1.5;10.0;;;;;
07/02/1952;2.4;-1.4;4.6;1.4;60.0;;;;;
08/02/1952;2.3;2.0;5.0;3.4;0.0;;;;;
09/02/1952;0.6;0.4;3.8;0.0;40.0;;;;;
10/02/1952;0.4;-0.4;3.4;2.2;40.0;;;;;
11/02/1952;3.6;-0.2;6.8;5.0;0.0;;;;;
12/02/1952;-1.0;-1.2;-0.3;1.5;20.0;;;;;
13/02/1952;-3.8;-4.9;-2.6;0.0;30.0;;;;;
14/02/1952;-2.8;-5.6;0.8;0.0;0.0;;;;;
15/02/1952;-4.3;-9.0;-1.8;0.0;0.0;;;;;
16/02/1952;-4.3;-7.0;-0.3;0.0;0.0;;;;;
17/02/1952;-1.8;-7.8;1.0;0.0;0.0;;;;;
18/02/1952;-0.3;-2.5;2.6;0.3;0.0;;;;;
19/02/1952;0.6;-2.6;5.0;0.0;10.0;;;;;
20/02/1952;1.7;0.0;4.2;0.0;0.0;;;;;
21/02/1952;3.2;1.6;7.8;0.0;0.0;;;;;
22/02/1952;2.1;-3.0;7.1;0.0;0.0;;;;;
23/02/1952;0.1;-1.2;2.0;0.0;0.0;;;;;
24/02/1952;-0.2;-1.1;1.4;0.0;0.0;;;;;
25/02/1952;1.5;-2.9;3.4;0.0;0.0;;;;;
26/02/1952;3.8;2.0;10.9;0.0;0.0;;;;;
27/02/1952;2.8;-1.4;10.4;0.0;0.0;;;;;
28/02/1952;3.1;-2.3;9.6;0.0;0.0;;;;;
29/02/1952;3.6;1.4;5.2;1.1;0.0;;;;;
01/03/1952;4.2;3.8;8.6;0.0;0.0;;;;;
02/03/1952;5.9;-1.0;12.8;0.0;0.0;;;;;
03/03/1952;8.0;-1.6;17.2;0.0;0.0;;;;;
04/03/1952;11.5;3.0;17.9;0.0;0.0;;;;;
05/03/1952;8.6;7.4;13.8;3.2;0.0;;;;;
06/03/1952;7.0;1.7;12.3;0.0;0.0;;;;;
07/03/1952;3.9;1.1;6.6;1.9;0.0;;;;;
08/03/1952;4.9;-0.2;8.6;0.0;0.0;;;;;
09/03/1952;3.8;-2.8;6.9;9.5;0.0;;;;;
10/03/1952;7.2;4.1;9.5;0.4;0.0;;;;;
11/03/1952;6.2;3.6;11.1;0.0;0.0;;;;;
12/03/1952;5.0;0.4;10.2;0.0;0.0;;;;;
13/03/1952;4.4;-0.2;10.4;0.0;0.0;;;;;
14/03/1952;2.8;-0.6;6.0;0.0;0.0;;;;;
15/03/1952;3.4;-5.0;11.1;0.0;0.0;;;;;
16/03/1952;7.0;-1.3;12.8;0.6;0.0;;;;;
17/03/1952;10.1;0.8;16.4;0.0;0.0;;;;;
18/03/1952;10.0;4.4;14.2;2.3;0.0;;;;;
19/03/1952;10.9;4.7;17.2;0.0;0.0;;;;;
20/03/1952;9.3;8.8;11.3;1.0;0.0;;;;;
21/03/1952;8.4;7.8;13.2;1.3;0.0;;;;;
22/03/1952;10.8;6.0;13.8;4.3;0.0;;;;;
23/03/1952;8.9;3.1;12.4;0.7;0.0;;;;;
24/03/1952;10.4;7.0;12.6;6.0;0.0;;;;;
25/03/1952;9.0;7.0;12.8;7.2;0.0;;;;;
26/03/1952;2.1;2.1;6.3;0.0;0.0;;;;;
27/03/1952;3.1;-1.2;7.6;0.0;0.0;;;;;
28/03/1952;0.7;-0.8;1.0;15.5;40.0;;;;;
29/03/1952;3.0;0.4;3.6;6.0;0.0;;;;;
30/03/1952;8.8;2.5;12.3;1.3;0.0;;;;;
31/03/1952;12.2;6.1;17.2;26.2;0.0;;;;;
01/04/1952;-0.4;-1.0;1.3;4.6;30.0;;;;;
02/04/1952;0.0;-2.0;5.2;0.0;80.0;;;;;
03/04/1952;2.1;-0.4;7.8;0.0;0.0;;;;;
04/04/1952;4.4;-1.2;9.0;0.0;0.0;;;;;
05/04/1952;6.0;-0.6;11.3;0.0;0.0;;;;;
06/04/1952;10.2;4.0;12.6;0.0;0.0;;;;;
07/04/1952;12.7;8.6;18.0;0.0;0.0;;;;;
08/04/1952;14.9;8.4;22.0;0.0;0.0;;;;;
09/04/1952;14.9;8.0;24.0;0.0;0.0;;;;;
10/04/1952;15.5;4.8;24.6;0.0;0.0;;;;;
11/04/1952;16.8;6.6;24.8;0.0;0.0;;;;;
12/04/1952;15.0;7.6;23.2;0.0;0.0;;;;;
13/04/1952;16.0;11.4;23.6;0.0;0.0;;;;;
14/04/1952;17.0;6.9;24.1;0.0;0.0;;;;;
15/04/1952;14.6;12.6;24.0;0.0;0.0;;;;;
16/04/1952;15.3;10.0;21.6;0.0;0.0;;;;;
17/04/1952;15.1;12.6;23.4;0.0;0.0;;;;;
18/04/1952;16.4;9.2;24.0;0.0;0.0;;;;;
19/04/1952;15.8;8.4;23.4;0.0;0.0;;;;;
20/04/1952;14.8;7.8;19.4;8.1;0.0;;;;;
21/04/1952;14.4;9.1;18.4;5.6;0.0;;;;;
22/04/1952;11.4;11.1;15.0;6.0;0.0;;;;;
23/04/1952;10.6;9.0;14.2;0.8;0.0;;;;;
24/04/1952;10.0;9.0;13.4;2.9;0.0;;;;;
25/04/1952;10.6;8.8;12.8;0.0;0.0;;;;;
26/04/1952;9.9;9.7;13.4;0.0;0.0;;;;;
27/04/1952;9.1;4.4;15.0;0.0;0.0;;;;;
28/04/1952;10.8;4.4;17.0;0.0;0.0;;;;;
29/04/1952;12.8;2.0;21.3;0.0;0.0;;;;;
30/04/1952;16.0;5.4;25.0;0.0;0.0;;;;;
01/05/1952;17.4;7.6;25.3;1.2;0.0;;;;;
02/05/1952;16.6;13.2;22.4;0.0;0.0;;;;;
03/05/1952;14.6;13.4;19.8;2.1;0.0;;;;;
04/05/1952;14.3;11.3;16.0;1.4;0.0;;;;;
05/05/1952;13.6;9.0;19.0;0.1;0.0;;;;;
06/05/1952;17.2;4.5;23.2;1.6;0.0;;;;;
07/05/1952;15.3;10.6;20.0;0.0;0.0;;;;;
08/05/1952;18.2;6.3;23.6;3.4;0.0;;;;;
09/05/1952;15.2;12.2;20.2;0.0;0.0;;;;;
10/05/1952;16.9;9.0;23.0;1.2;0.0;;;;;
11/05/1952;15.8;8.6;22.8;8.3;0.0;;;;;
